id,community,text,
1422253978142879750,franz kafka,"@seanmdav @AmericanAir If they canceled the entire flight, stranded others, didn’t release others bags or give them vouchers and TP kits as well, then it’s not Kafka-esque at all. If it was just you, then you’d have a gripe. Otherwise is the joys of airline travel.",
1422254112746377235,franz kafka,The mundanity of The Ramones’ music is a (I strongly suspect unintentional) form of social critique befitting a Kafka.,
1422255196596543492,franz kafka,"@BlackWidowJola Oh, I'm absolutely Kafka. No doubt.",
1422256781644996617,franz kafka,@mar_de_palabras @BlackWidowJola I'm definitely feeling like a kafka today.,
1422257450460327940,franz kafka,"August 2nd (1917), Kafka has some insight on the people we look for. https://t.co/IZ4vIThT2f",
1422257834922807297,franz kafka,@c4tluvrr7 yeah i noticed uu did like 10 tweets for kafka when the book is like 500 pages🥸,
1422260172362174475,franz kafka,"@bambispandora Yess, but kafka on the shore might seem a bit confusing, for the other, I'm not sure there's any English translation 💀  Ah I guess I've heard me before you, is it good? And three comrades?  It's not really easy to find a good imported books here 😔",
1422261495535112205,franz kafka,The mindset!,
1422261617715253251,franz kafka,@TenaciousFemnst @mar_de_palabras @BlackWidowJola Camus!  Leaning to Kafka.   Secretly wishing to be Nietzsche.,
1422262533566590976,franz kafka,Worst airline in America. Hands down.,
1422263344493260801,franz kafka,thinking about this banger,
1422263599909654537,apache kafka,"@DeveloperCam @kirillinoz But where is the state? Serverless functions are great, but state needs to live somewhere, which means someone needs to build an API between the front end and the back end state. I personally like Kafka as a central event store, and you can connect to other systems as needed",
1422264517896155137,franz kafka,@adamkotsko @LiviaDiakena there's an updated kafka story could be made from that tweet,
1422265388176445442,franz kafka,Her  fascination  with  Kafka  came  from  her  morbid  interest  in  Death.    She  would  often   interact  with  the  dogs  in  the  kennels  prior  to  their  time  for  testing .   Where  some  of  the  undead  canines  retained  their  trained  commands.,
1422266404322033664,franz kafka,"Things changes everyday, Mr. Nakata, With each new dawn it's not the same world as the day before. And you're not the same person you were, either. You see what I’m saying ?   Haruki Murakami, Kafka on the shore",
1422266707767402496,franz kafka,@n_hold @adamkotsko Kafka didn’t have a mute button tho,
1422267488419651590,franz kafka,The David Foster Wallace essay about why Kafka is funny,
1422268138624802820,franz kafka,@albertkamuh Only liked Kafka on shore. Rest like you said gave up after few chapters.,
1422268169989738520,franz kafka,@seanmdav @AmericanAir I’ve had many of the same experiences with them and Delta. Kafka-esque is a perfect way of describing it. They are perfect examples of Crony Capitalists that operate with impunity. I refuse to fly with them.,
1422269968054378508,franz kafka,Ok. CovidPolice (#NHSTrackTrace) still chasing despite being released from the Amber+ that caught us while sorting paperwork (not holiday!) Can we get Day8 test delivered? Like heck. Kafka!!,
1422270067564179456,franz kafka,"I want all the #medicare4all zealots to read this. Imagine if the govt ran the airlines & there was only 1 carrier? 👇 would be the new normal. Surging prices & poor cust service. Apply this same lense to govt run HC. Always remember, the *only* leverage consumers have is choice.",
1422270083229896715,franz kafka,@_labileangst I'm Kafka but I want to be a Camus,
1422272834617823258,franz kafka,Another reason to ✈️ over to Czech Republic!,
1422273369018290205,franz kafka,"Phoenix Industrial Building Sells For $33 Million  A joint venture between Confluent Development and DPC Cos. has sold the Hub 317, a class A distribution center in the Sky Harbor Airport submarket for $33 million, according to Maricopa County records  https://t.co/bMAcCDuH91",
1422273648925286407,franz kafka,@AshundaMs @John30955866 @Bethany10029781 @CoriBush Bring “anti-racist” is racist. Race hustling Democrats have used the term white supremacy as a kafka trap and don’t back up their claims with proof.  You’ve unfortunately been fed a lie and naively believe anything they say.,
1422274000831631368,apache kafka,"Kafka, Kafka, Kafka!  Isn't weird how when you learn of something new (you never knew existed) and then you start seeing it everywhere?  I didn't even know there was an alternative to RabbitMQ or ZeroMQ.  Always learning something new with #Linux.  https://t.co/mYVyqiDayC",
1422274637501718531,franz kafka,Nevermind,
1422274949524426755,franz kafka,Every day I become more convinced that Inside is Kafka for idiots,
1422275028960305152,franz kafka,"Colonization has a lot to do with the notion that places can be disrupted and quickly reshaped. I researched trees in South Africa, a theme of a book I had reviewed during my literature MA: “Kafka’s Curse” by Achmat Dangor.",
1422275447446917195,apache kafka,Find out how the role of #zookeeper is changing with the latest version of #kafka  https://t.co/g9BtQ16OIo https://t.co/Pt5ZbcaNiJ,
1422275522399191048,franz kafka,"I have new items up on @redbubble, including Emily Dickinson and Kafka baseball caps! Shameless Promotion, I know, but a gal's gotta eat. #emilydickinson #poets #kafka, #illustrators #redbubble https://t.co/xrlW13hv94",
1422275761793224717,franz kafka,This is Deep,
1422277276801114121,apache kafka,Protecting Data Integrity in Confluent Cloud: Over 8 Trillion Messages Per Day https://t.co/TLdugJv4iw @confluentinc,
1422277395550195713,apache kafka,@dtrapezoid “Please call now if Kafka is right for you. Symptoms include…”,
1422277553960726537,franz kafka,Kafka’s Metamorphosis except this cretin woke up as a barely-sentient clown shoe.   PFP is them gaming in a dark room wearing /cavalry epaulettes/ and they thought telling someone to go outside was gonna kill.   Destroy gamer culture. https://t.co/FeV8JaQHqN,
1422278318095753217,franz kafka,"This dude doesnt even know who Utena Tenjou is ""DeStRoY gAmEr CuLtUrE"" And did you just use the / / to imply something? Cause this is me cosplaying a literal lesbian ICON, you raging homophobe",
1422278365533376515,franz kafka,"I need a lot of despair, indignation, and freedom from illusion, tonight. I have to clean the Kafka statue sitting on my desk.",
1422279407444574210,franz kafka,"@CParodiT What kind of economist are you? The dollar has not increased in value, in fact has decreased. The issue is that the PEN  has been manipulated by BCR for years. BCR officers have been trading on  Forex knowing the future rate of exchange. No wonder Kafka is not there.",
1422280894711308293,franz kafka,@multifagism so true bestie thank you kafka,
1422281900622757888,franz kafka,"Roberto Calasso, a Renaissance man of letters and a Florentine by birth, was a polymath as an author and publisher (Kafka, Verdic philosophy, Greek mythology) who found a wide international readership. He has died at 80. https://t.co/SiBFmuqoIc",
1422282374683889668,apache kafka,Kafka users: what form of authentication do you between client and brokers?,
1422282741840756739,apache kafka,Building Kafka (or something similar) into your app's data architecture should occur:,
1422284110316204032,franz kafka,Kafka’s ‘Metamorphosis’ makes fun of them too.,
1422284738413441024,franz kafka,"Sorry to learn of this death. *The Marriage of Cadmus and Harmony* is his best-known  book and, for me, also his best. It is remarkable. RIP, sir. A distinguished literary life.",
1422285095403143172,franz kafka,A certain galley by Roberto Calasso managed to unexpectedly spark one of the most important and enduring friendships of my life (<3 @dispositive). Calasso was also a staggering figure in an industry that may never see its like again.,
1422289517688541195,franz kafka,@CaseyMattox_ Did you see this from @seanmdav ?  https://t.co/b5Spqtw4Gd,
1422292614280318976,franz kafka,Yeah think for yourself. Some people think that journalists deserve rights. Others think that journalists should be put in the machine from Kafka's Penal Colony. The important thing is everyone decides for themselves where they stand.,
1422294167070429190,franz kafka,"Roberto Calasso, a Renaissance man of letters and a Florentine by birth, was a polymath as an author and publisher (Kafka, Vedic philosophy, Greek mythology) who found a wide international readership. He has died at 80. https://t.co/7ix6R0BWVH",
1422295045122711555,franz kafka,@PizzaByEddie @poldiscoursebot Ohhhh so Kafka was a crazy mf 🥰,
1422295399008768009,apache kafka,"New post: ""Interesting Stuff - Week 31, 2021"".  Kafka & performance in the cloud, Azure Data Explorer & Apache Spark, Apache Pinot, and other interesting topics. https://t.co/tBdpyn9LAA #apachekafka #kafka #azuredataexplorer #bigdata #MVPBuzz  @AzDataExplorer @apachepinot https://t.co/eWhQ5rQIvZ",
1422296955502448652,apache kafka,"@esammer If you’re in an env where KRB/GSSAPI is the defacto authN, that’s worked pretty well for me before.  mTLS is probably the right direction, but now you have the certs to manage. This looks like an interesting solution using Let’s Encrypt.  https://t.co/bzHCZh1QyM",
1422297065065963528,franz kafka,@peachblvd “A book has to be the axe for the frozen see within us” - Kafka,
1422297252777938951,franz kafka,I read kafka's words of teenage infatuation and it resonates in the walls of my heart,
1422297379676606473,franz kafka,"@NeilShenvi Lols. Solid use of the ole preemptive Kafka Trap right there.🤣  When you know your ideology won’t survive reasonable, logical scrutiny, just bake a “reason and logic are white supremacy” clause in there beforehand and “presto!”  Instant plot armor.",
1422298353463963658,franz kafka,"@IzzieMac1 @DisabledJourno Have a glass of brandy beforehand. It's a very dark parable about what we'd call technocracy. Try ""The Burrow"" and ""Metamorphosis"" as well.  We need a Kafka for today.",
1422299952542326803,franz kafka,I’ve read only the first few pages of Kafka on the shore and the main dude just feels cringe rn 😭 pls I hope it’s gets better the reviews were so good,
1422300184906698754,apache kafka,@esammer Confluent Cloud uses SASL/PLAIN but obviously I'm a homer,
1422300666618392580,franz kafka,"As you can all see, I'm peeved (to say the least) with my cell company, @IliadItalia. Forgot to add credit in time for my renewal this month & now trying to pay via bank account directly. out of a Kafka novel-can't get a helpful response. still no service.",
1422300729675599874,franz kafka,@YoDEEK kafka on the shore. try it,
1422300774554472463,franz kafka,"help i followed someone bc they had kafka from kaiju # 8 as their pfp then i realized they were tweeting about porntwt lmao, if you this hi",
